,index,date,time,comp,round,day,venue,gf,ga,opponent,poss,sh,save%,season,team
3446,3446,2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Away,1.0,0.0,Freiburg,48.0,9.0,100.0,2018,Schalke 04
3447,3447,2017-11-19,15:30,Bundesliga,Matchweek 12,Sun,Home,2.0,0.0,Hamburger SV,49.0,11.0,100.0,2018,Schalke 04
3448,3448,2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Away,4.0,4.0,Dortmund,53.0,12.0,33.3,2018,Schalke 04
3449,3449,2017-12-02,18:30,Bundesliga,Matchweek 14,Sat,Home,2.0,2.0,Köln,64.0,23.0,66.7,2018,Schalke 04
3450,3450,2017-12-09,18:30,Bundesliga,Matchweek 15,Sat,Away,1.0,1.0,M'Gladbach,47.0,13.0,75.0,2018,Schalke 04
3451,3451,2017-12-13,20:30,Bundesliga,Matchweek 16,Wed,Home,3.0,2.0,Augsburg,54.0,7.0,85.7,2018,Schalke 04
3452,3452,2017-12-16,15:30,Bundesliga,Matchweek 17,Sat,Away,2.0,2.0,Eint Frankfurt,63.0,15.0,0.0,2018,Schalke 04
3453,3453,2018-01-13,18:30,Bundesliga,Matchweek 18,Sat,Away,1.0,3.0,RB Leipzig,49.0,10.0,62.5,2018,Schalke 04
3454,3454,2018-01-21,18:00,Bundesliga,Matchweek 19,Sun,Home,1.0,1.0,Hannover 96,46.0,5.0,75.0,2018,Schalke 04
3455,3455,2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Away,2.0,0.0,Stuttgart,38.0,16.0,100.0,2018,Schalke 04
3456,3456,2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Home,1.0,2.0,Werder Bremen,44.0,15.0,71.4,2018,Schalke 04
3457,3457,2018-02-10,18:30,Bundesliga,Matchweek 22,Sat,Away,1.0,2.0,Bayern Munich,42.0,9.0,60.0,2018,Schalke 04
3458,3458,2018-02-17,18:30,Bundesliga,Matchweek 23,Sat,Home,2.0,1.0,Hoffenheim,36.0,9.0,75.0,2018,Schalke 04
3459,3459,2018-02-25,15:30,Bundesliga,Matchweek 24,Sun,Away,2.0,0.0,Leverkusen,46.0,9.0,100.0,2018,Schalke 04
3460,3460,2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Home,1.0,0.0,Hertha BSC,51.0,7.0,100.0,2018,Schalke 04
3461,3461,2018-03-09,20:30,Bundesliga,Matchweek 26,Fri,Away,1.0,0.0,Mainz 05,47.0,6.0,100.0,2018,Schalke 04
3462,3462,2018-03-17,18:30,Bundesliga,Matchweek 27,Sat,Away,1.0,0.0,Wolfsburg,43.0,10.0,100.0,2018,Schalke 04
3463,3463,2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Home,2.0,0.0,Freiburg,56.0,15.0,,2018,Schalke 04
3464,3464,2018-04-07,18:30,Bundesliga,Matchweek 29,Sat,Away,2.0,3.0,Hamburger SV,40.0,7.0,50.0,2018,Schalke 04
3465,3465,2018-04-15,15:30,Bundesliga,Matchweek 30,Sun,Home,2.0,0.0,Dortmund,42.0,12.0,100.0,2018,Schalke 04
3466,3466,2018-04-22,18:00,Bundesliga,Matchweek 31,Sun,Away,2.0,2.0,Köln,42.0,21.0,33.3,2018,Schalke 04
3467,3467,2018-04-28,15:30,Bundesliga,Matchweek 32,Sat,Home,1.0,1.0,M'Gladbach,28.0,9.0,80.0,2018,Schalke 04
3468,3468,2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,2.0,1.0,Augsburg,36.0,15.0,80.0,2018,Schalke 04
3469,3469,2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,1.0,0.0,Eint Frankfurt,45.0,11.0,100.0,2018,Schalke 04
3470,3470,2017-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,1.0,0.0,Werder Bremen,64.0,14.0,100.0,2018,Hoffenheim
3471,3471,2017-08-26,15:30,Bundesliga,Matchweek 2,Sat,Away,2.0,2.0,Leverkusen,40.0,7.0,66.7,2018,Hoffenheim
3472,3472,2017-09-09,18:30,Bundesliga,Matchweek 3,Sat,Home,2.0,0.0,Bayern Munich,29.0,6.0,100.0,2018,Hoffenheim
3473,3473,2017-09-17,13:30,Bundesliga,Matchweek 4,Sun,Home,1.0,1.0,Hertha BSC,59.0,8.0,75.0,2018,Hoffenheim
3474,3474,2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Away,3.0,2.0,Mainz 05,56.0,19.0,71.4,2018,Hoffenheim
3475,3475,2017-09-23,15:30,Bundesliga,Matchweek 6,Sat,Home,2.0,0.0,Schalke 04,44.0,12.0,100.0,2018,Hoffenheim
3476,3476,2017-10-01,13:30,Bundesliga,Matchweek 7,Sun,Away,2.0,3.0,Freiburg,56.0,15.0,50.0,2018,Hoffenheim
3477,3477,2017-10-14,15:30,Bundesliga,Matchweek 8,Sat,Home,2.0,2.0,Augsburg,54.0,23.0,50.0,2018,Hoffenheim
3478,3478,2017-10-22,18:00,Bundesliga,Matchweek 9,Sun,Away,1.0,1.0,Wolfsburg,47.0,13.0,83.3,2018,Hoffenheim
3479,3479,2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Home,1.0,3.0,M'Gladbach,54.0,16.0,50.0,2018,Hoffenheim
3480,3480,2017-11-05,15:30,Bundesliga,Matchweek 11,Sun,Away,3.0,0.0,Köln,62.0,21.0,100.0,2018,Hoffenheim
3481,3481,2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Home,1.0,1.0,Eint Frankfurt,68.0,13.0,66.7,2018,Hoffenheim
3482,3482,2017-11-26,15:30,Bundesliga,Matchweek 13,Sun,Away,0.0,3.0,Hamburger SV,59.0,13.0,57.1,2018,Hoffenheim
3483,3483,2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Home,4.0,0.0,RB Leipzig,36.0,10.0,100.0,2018,Hoffenheim
3484,3484,2017-12-10,15:30,Bundesliga,Matchweek 15,Sun,Away,0.0,2.0,Hannover 96,61.0,9.0,33.3,2018,Hoffenheim
3485,3485,2017-12-13,18:30,Bundesliga,Matchweek 16,Wed,Home,1.0,0.0,Stuttgart,58.0,11.0,100.0,2018,Hoffenheim
3486,3486,2017-12-16,18:30,Bundesliga,Matchweek 17,Sat,Away,1.0,2.0,Dortmund,54.0,12.0,66.7,2018,Hoffenheim
3487,3487,2018-01-13,15:30,Bundesliga,Matchweek 18,Sat,Away,1.0,1.0,Werder Bremen,53.0,9.0,75.0,2018,Hoffenheim
3488,3488,2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Home,1.0,4.0,Leverkusen,45.0,13.0,33.3,2018,Hoffenheim
3489,3489,2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Away,2.0,5.0,Bayern Munich,41.0,5.0,50.0,2018,Hoffenheim
3490,3490,2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Away,1.0,1.0,Hertha BSC,55.0,16.0,66.7,2018,Hoffenheim
3491,3491,2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,4.0,2.0,Mainz 05,64.0,24.0,0.0,2018,Hoffenheim
3492,3492,2018-02-17,18:30,Bundesliga,Matchweek 23,Sat,Away,1.0,2.0,Schalke 04,64.0,11.0,66.7,2018,Hoffenheim
3493,3493,2018-02-24,15:30,Bundesliga,Matchweek 24,Sat,Home,1.0,1.0,Freiburg,59.0,13.0,100.0,2018,Hoffenheim
3494,3494,2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Away,2.0,0.0,Augsburg,44.0,17.0,100.0,2018,Hoffenheim
3495,3495,2018-03-10,15:30,Bundesliga,Matchweek 26,Sat,Home,3.0,0.0,Wolfsburg,46.0,16.0,100.0,2018,Hoffenheim
3496,3496,2018-03-17,15:30,Bundesliga,Matchweek 27,Sat,Away,3.0,3.0,M'Gladbach,38.0,12.0,57.1,2018,Hoffenheim
3497,3497,2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Home,6.0,0.0,Köln,43.0,18.0,100.0,2018,Hoffenheim
3498,3498,2018-04-08,18:00,Bundesliga,Matchweek 29,Sun,Away,1.0,1.0,Eint Frankfurt,37.0,10.0,75.0,2018,Hoffenheim
3499,3499,2018-04-14,15:30,Bundesliga,Matchweek 30,Sat,Home,2.0,0.0,Hamburger SV,41.0,21.0,100.0,2018,Hoffenheim
3500,3500,2018-04-21,15:30,Bundesliga,Matchweek 31,Sat,Away,5.0,2.0,RB Leipzig,45.0,12.0,75.0,2018,Hoffenheim
3501,3501,2018-04-27,20:30,Bundesliga,Matchweek 32,Fri,Home,3.0,1.0,Hannover 96,55.0,15.0,75.0,2018,Hoffenheim
3502,3502,2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,0.0,2.0,Stuttgart,64.0,23.0,33.3,2018,Hoffenheim
3503,3503,2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,3.0,1.0,Dortmund,47.0,13.0,75.0,2018,Hoffenheim
3504,3504,2017-08-19,15:30,Bundesliga,Matchweek 1,Sat,Away,3.0,0.0,Wolfsburg,69.0,13.0,,2018,Dortmund
3505,3505,2017-08-26,18:30,Bundesliga,Matchweek 2,Sat,Home,2.0,0.0,Hertha BSC,65.0,18.0,100.0,2018,Dortmund
3506,3506,2017-09-09,15:30,Bundesliga,Matchweek 3,Sat,Away,0.0,0.0,Freiburg,82.0,27.0,100.0,2018,Dortmund
3507,3507,2017-09-17,18:00,Bundesliga,Matchweek 4,Sun,Home,5.0,0.0,Köln,73.0,21.0,100.0,2018,Dortmund
3508,3508,2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Away,3.0,0.0,Hamburger SV,52.0,17.0,100.0,2018,Dortmund
3509,3509,2017-09-23,18:30,Bundesliga,Matchweek 6,Sat,Home,6.0,1.0,M'Gladbach,78.0,18.0,80.0,2018,Dortmund
3510,3510,2017-09-30,15:30,Bundesliga,Matchweek 7,Sat,Away,2.0,1.0,Augsburg,59.0,13.0,80.0,2018,Dortmund
3511,3511,2017-10-14,18:30,Bundesliga,Matchweek 8,Sat,Home,2.0,3.0,RB Leipzig,66.0,14.0,66.7,2018,Dortmund
3512,3512,2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,2.0,2.0,Eint Frankfurt,61.0,20.0,85.7,2018,Dortmund
3513,3513,2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Away,2.0,4.0,Hannover 96,65.0,9.0,57.1,2018,Dortmund
3514,3514,2017-11-04,18:30,Bundesliga,Matchweek 11,Sat,Home,1.0,3.0,Bayern Munich,50.0,15.0,40.0,2018,Dortmund
3515,3515,2017-11-17,20:30,Bundesliga,Matchweek 12,Fri,Away,1.0,2.0,Stuttgart,62.0,12.0,50.0,2018,Dortmund
3516,3516,2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Home,4.0,4.0,Schalke 04,47.0,11.0,42.9,2018,Dortmund
3517,3517,2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Away,1.0,1.0,Leverkusen,72.0,9.0,88.9,2018,Dortmund
3518,3518,2017-12-09,15:30,Bundesliga,Matchweek 15,Sat,Home,1.0,2.0,Werder Bremen,67.0,12.0,50.0,2018,Dortmund
3519,3519,2017-12-12,20:30,Bundesliga,Matchweek 16,Tue,Away,2.0,0.0,Mainz 05,59.0,15.0,,2018,Dortmund
3520,3520,2017-12-16,18:30,Bundesliga,Matchweek 17,Sat,Home,2.0,1.0,Hoffenheim,46.0,17.0,80.0,2018,Dortmund
3521,3521,2018-01-14,18:00,Bundesliga,Matchweek 18,Sun,Home,0.0,0.0,Wolfsburg,52.0,18.0,100.0,2018,Dortmund
3522,3522,2018-01-19,20:30,Bundesliga,Matchweek 19,Fri,Away,1.0,1.0,Hertha BSC,62.0,11.0,50.0,2018,Dortmund
3523,3523,2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Home,2.0,2.0,Freiburg,70.0,12.0,33.3,2018,Dortmund
3524,3524,2018-02-02,20:30,Bundesliga,Matchweek 21,Fri,Away,3.0,2.0,Köln,51.0,17.0,60.0,2018,Dortmund
3525,3525,2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,2.0,0.0,Hamburger SV,56.0,10.0,100.0,2018,Dortmund
3526,3526,2018-02-18,18:00,Bundesliga,Matchweek 23,Sun,Away,1.0,0.0,M'Gladbach,47.0,7.0,100.0,2018,Dortmund
3527,3527,2018-02-26,20:30,Bundesliga,Matchweek 24,Mon,Home,1.0,1.0,Augsburg,64.0,10.0,83.3,2018,Dortmund
3528,3528,2018-03-03,18:30,Bundesliga,Matchweek 25,Sat,Away,1.0,1.0,RB Leipzig,50.0,4.0,66.7,2018,Dortmund
3529,3529,2018-03-11,18:00,Bundesliga,Matchweek 26,Sun,Home,3.0,2.0,Eint Frankfurt,46.0,13.0,33.3,2018,Dortmund
3530,3530,2018-03-18,13:30,Bundesliga,Matchweek 27,Sun,Home,1.0,0.0,Hannover 96,60.0,25.0,100.0,2018,Dortmund
3531,3531,2018-03-31,18:30,Bundesliga,Matchweek 28,Sat,Away,0.0,6.0,Bayern Munich,41.0,9.0,33.3,2018,Dortmund
3532,3532,2018-04-08,15:30,Bundesliga,Matchweek 29,Sun,Home,3.0,0.0,Stuttgart,50.0,15.0,,2018,Dortmund
3533,3533,2018-04-15,15:30,Bundesliga,Matchweek 30,Sun,Away,0.0,2.0,Schalke 04,58.0,12.0,33.3,2018,Dortmund
3534,3534,2018-04-21,18:30,Bundesliga,Matchweek 31,Sat,Home,4.0,0.0,Leverkusen,44.0,16.0,100.0,2018,Dortmund
3535,3535,2018-04-29,18:00,Bundesliga,Matchweek 32,Sun,Away,1.0,1.0,Werder Bremen,66.0,17.0,83.3,2018,Dortmund
3536,3536,2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Home,1.0,2.0,Mainz 05,66.0,12.0,60.0,2018,Dortmund
3537,3537,2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Away,1.0,3.0,Hoffenheim,53.0,10.0,66.7,2018,Dortmund
3538,3538,2017-08-18,20:30,Bundesliga,Matchweek 1,Fri,Away,1.0,3.0,Bayern Munich,48.0,19.0,75.0,2018,Bayer Leverkusen
3539,3539,2017-08-26,15:30,Bundesliga,Matchweek 2,Sat,Home,2.0,2.0,Hoffenheim,60.0,16.0,50.0,2018,Bayer Leverkusen
3540,3540,2017-09-09,15:30,Bundesliga,Matchweek 3,Sat,Away,1.0,3.0,Mainz 05,63.0,13.0,40.0,2018,Bayer Leverkusen
3541,3541,2017-09-17,15:30,Bundesliga,Matchweek 4,Sun,Home,4.0,0.0,Freiburg,64.0,22.0,100.0,2018,Bayer Leverkusen
3542,3542,2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Away,1.0,2.0,Hertha BSC,63.0,12.0,33.3,2018,Bayer Leverkusen
3543,3543,2017-09-24,18:00,Bundesliga,Matchweek 6,Sun,Home,3.0,0.0,Hamburger SV,52.0,17.0,100.0,2018,Bayer Leverkusen
3544,3544,2017-09-29,20:30,Bundesliga,Matchweek 7,Fri,Away,1.0,1.0,Schalke 04,57.0,10.0,75.0,2018,Bayer Leverkusen
3545,3545,2017-10-15,15:30,Bundesliga,Matchweek 8,Sun,Home,2.0,2.0,Wolfsburg,54.0,17.0,50.0,2018,Bayer Leverkusen
3546,3546,2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,5.0,1.0,M'Gladbach,42.0,12.0,66.7,2018,Bayer Leverkusen
3547,3547,2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Home,2.0,1.0,Köln,68.0,17.0,50.0,2018,Bayer Leverkusen
3548,3548,2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Away,1.0,1.0,Augsburg,60.0,10.0,75.0,2018,Bayer Leverkusen
3549,3549,2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Home,2.0,2.0,RB Leipzig,50.0,13.0,100.0,2018,Bayer Leverkusen
3550,3550,2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Away,1.0,0.0,Eint Frankfurt,50.0,13.0,100.0,2018,Bayer Leverkusen
3551,3551,2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Home,1.0,1.0,Dortmund,28.0,15.0,50.0,2018,Bayer Leverkusen
3552,3552,2017-12-08,20:30,Bundesliga,Matchweek 15,Fri,Away,2.0,0.0,Stuttgart,41.0,18.0,100.0,2018,Bayer Leverkusen
3553,3553,2017-12-13,20:30,Bundesliga,Matchweek 16,Wed,Home,1.0,0.0,Werder Bremen,48.0,15.0,100.0,2018,Bayer Leverkusen
3554,3554,2017-12-17,15:30,Bundesliga,Matchweek 17,Sun,Away,4.0,4.0,Hannover 96,49.0,20.0,57.1,2018,Bayer Leverkusen
3555,3555,2018-01-12,20:30,Bundesliga,Matchweek 18,Fri,Home,1.0,3.0,Bayern Munich,44.0,12.0,50.0,2018,Bayer Leverkusen
3556,3556,2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Away,4.0,1.0,Hoffenheim,55.0,13.0,66.7,2018,Bayer Leverkusen
3557,3557,2018-01-28,15:30,Bundesliga,Matchweek 20,Sun,Home,2.0,0.0,Mainz 05,69.0,11.0,100.0,2018,Bayer Leverkusen
3558,3558,2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Away,0.0,0.0,Freiburg,63.0,16.0,100.0,2018,Bayer Leverkusen
3559,3559,2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,0.0,2.0,Hertha BSC,61.0,15.0,50.0,2018,Bayer Leverkusen
3560,3560,2018-02-17,15:30,Bundesliga,Matchweek 23,Sat,Away,2.0,1.0,Hamburger SV,50.0,17.0,66.7,2018,Bayer Leverkusen
3561,3561,2018-02-25,15:30,Bundesliga,Matchweek 24,Sun,Home,0.0,2.0,Schalke 04,54.0,9.0,83.3,2018,Bayer Leverkusen
3562,3562,2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Away,2.0,1.0,Wolfsburg,52.0,16.0,50.0,2018,Bayer Leverkusen
3563,3563,2018-03-10,18:30,Bundesliga,Matchweek 26,Sat,Home,2.0,0.0,M'Gladbach,54.0,19.0,100.0,2018,Bayer Leverkusen
3564,3564,2018-03-18,15:30,Bundesliga,Matchweek 27,Sun,Away,0.0,2.0,Köln,50.0,10.0,33.3,2018,Bayer Leverkusen
3565,3565,2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Home,0.0,0.0,Augsburg,65.0,18.0,100.0,2018,Bayer Leverkusen
3566,3566,2018-04-09,20:30,Bundesliga,Matchweek 29,Mon,Away,4.0,1.0,RB Leipzig,53.0,13.0,75.0,2018,Bayer Leverkusen
3567,3567,2018-04-14,15:30,Bundesliga,Matchweek 30,Sat,Home,4.0,1.0,Eint Frankfurt,53.0,11.0,0.0,2018,Bayer Leverkusen
3568,3568,2018-04-21,18:30,Bundesliga,Matchweek 31,Sat,Away,0.0,4.0,Dortmund,56.0,10.0,50.0,2018,Bayer Leverkusen
3569,3569,2018-04-28,18:30,Bundesliga,Matchweek 32,Sat,Home,0.0,1.0,Stuttgart,65.0,21.0,0.0,2018,Bayer Leverkusen
3570,3570,2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,0.0,0.0,Werder Bremen,60.0,9.0,,2018,Bayer Leverkusen
3571,3571,2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,3.0,2.0,Hannover 96,54.0,26.0,50.0,2018,Bayer Leverkusen
3572,3572,2017-08-19,18:30,Bundesliga,Matchweek 1,Sat,Away,0.0,2.0,Schalke 04,64.0,12.0,80.0,2018,RB Leipzig
3573,3573,2017-08-27,15:30,Bundesliga,Matchweek 2,Sun,Home,4.0,1.0,Freiburg,67.0,29.0,50.0,2018,RB Leipzig
3574,3574,2017-09-08,20:30,Bundesliga,Matchweek 3,Fri,Away,2.0,0.0,Hamburger SV,67.0,20.0,100.0,2018,RB Leipzig
3575,3575,2017-09-16,18:30,Bundesliga,Matchweek 4,Sat,Home,2.0,2.0,M'Gladbach,52.0,9.0,66.7,2018,RB Leipzig
3576,3576,2017-09-19,20:30,Bundesliga,Matchweek 5,Tue,Away,0.0,1.0,Augsburg,67.0,14.0,75.0,2018,RB Leipzig
3577,3577,2017-09-23,15:30,Bundesliga,Matchweek 6,Sat,Home,2.0,1.0,Eint Frankfurt,64.0,16.0,66.7,2018,RB Leipzig
3578,3578,2017-10-01,18:00,Bundesliga,Matchweek 7,Sun,Away,2.0,1.0,Köln,52.0,23.0,83.3,2018,RB Leipzig
3579,3579,2017-10-14,18:30,Bundesliga,Matchweek 8,Sat,Away,3.0,2.0,Dortmund,34.0,6.0,87.5,2018,RB Leipzig
3580,3580,2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Home,1.0,0.0,Stuttgart,57.0,15.0,100.0,2018,RB Leipzig
3581,3581,2017-10-28,18:30,Bundesliga,Matchweek 10,Sat,Away,0.0,2.0,Bayern Munich,29.0,3.0,71.4,2018,RB Leipzig
3582,3582,2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Home,2.0,1.0,Hannover 96,60.0,18.0,75.0,2018,RB Leipzig
3583,3583,2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Away,2.0,2.0,Leverkusen,50.0,10.0,33.3,2018,RB Leipzig
3584,3584,2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Home,2.0,0.0,Werder Bremen,53.0,15.0,100.0,2018,RB Leipzig
3585,3585,2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Away,0.0,4.0,Hoffenheim,64.0,11.0,50.0,2018,RB Leipzig
3586,3586,2017-12-09,15:30,Bundesliga,Matchweek 15,Sat,Home,2.0,2.0,Mainz 05,62.0,11.0,77.8,2018,RB Leipzig
3587,3587,2017-12-12,18:30,Bundesliga,Matchweek 16,Tue,Away,1.0,1.0,Wolfsburg,52.0,14.0,100.0,2018,RB Leipzig
3588,3588,2017-12-17,18:00,Bundesliga,Matchweek 17,Sun,Home,2.0,3.0,Hertha BSC,74.0,22.0,40.0,2018,RB Leipzig
3589,3589,2018-01-13,18:30,Bundesliga,Matchweek 18,Sat,Home,3.0,1.0,Schalke 04,51.0,15.0,83.3,2018,RB Leipzig
3590,3590,2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Away,1.0,2.0,Freiburg,59.0,12.0,50.0,2018,RB Leipzig
3591,3591,2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Home,1.0,1.0,Hamburger SV,60.0,15.0,50.0,2018,RB Leipzig
3592,3592,2018-02-03,18:30,Bundesliga,Matchweek 21,Sat,Away,1.0,0.0,M'Gladbach,53.0,16.0,100.0,2018,RB Leipzig
3593,3593,2018-02-09,20:30,Bundesliga,Matchweek 22,Fri,Home,2.0,0.0,Augsburg,49.0,24.0,100.0,2018,RB Leipzig
3594,3594,2018-02-19,20:30,Bundesliga,Matchweek 23,Mon,Away,1.0,2.0,Eint Frankfurt,56.0,10.0,33.3,2018,RB Leipzig
3595,3595,2018-02-25,18:00,Bundesliga,Matchweek 24,Sun,Home,1.0,2.0,Köln,55.0,15.0,60.0,2018,RB Leipzig
3596,3596,2018-03-03,18:30,Bundesliga,Matchweek 25,Sat,Home,1.0,1.0,Dortmund,50.0,11.0,50.0,2018,RB Leipzig
3597,3597,2018-03-11,15:30,Bundesliga,Matchweek 26,Sun,Away,0.0,0.0,Stuttgart,54.0,8.0,100.0,2018,RB Leipzig
3598,3598,2018-03-18,18:00,Bundesliga,Matchweek 27,Sun,Home,2.0,1.0,Bayern Munich,39.0,16.0,50.0,2018,RB Leipzig
3599,3599,2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Away,3.0,2.0,Hannover 96,55.0,15.0,33.3,2018,RB Leipzig
3600,3600,2018-04-09,20:30,Bundesliga,Matchweek 29,Mon,Home,1.0,4.0,Leverkusen,47.0,19.0,42.9,2018,RB Leipzig
3601,3601,2018-04-15,18:00,Bundesliga,Matchweek 30,Sun,Away,1.0,1.0,Werder Bremen,57.0,10.0,83.3,2018,RB Leipzig
3602,3602,2018-04-21,15:30,Bundesliga,Matchweek 31,Sat,Home,2.0,5.0,Hoffenheim,55.0,14.0,28.6,2018,RB Leipzig
3603,3603,2018-04-29,15:30,Bundesliga,Matchweek 32,Sun,Away,0.0,3.0,Mainz 05,61.0,6.0,77.8,2018,RB Leipzig
3604,3604,2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Home,4.0,1.0,Wolfsburg,48.0,13.0,80.0,2018,RB Leipzig
3605,3605,2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Away,6.0,2.0,Hertha BSC,52.0,17.0,50.0,2018,RB Leipzig
3606,3606,2017-08-19,15:30,Bundesliga,Matchweek 1,Sat,Away,0.0,2.0,Hertha BSC,47.0,8.0,50.0,2018,Stuttgart
3607,3607,2017-08-26,15:30,Bundesliga,Matchweek 2,Sat,Home,1.0,0.0,Mainz 05,52.0,16.0,100.0,2018,Stuttgart
3608,3608,2017-09-10,18:00,Bundesliga,Matchweek 3,Sun,Away,1.0,3.0,Schalke 04,62.0,11.0,50.0,2018,Stuttgart
3609,3609,2017-09-16,15:30,Bundesliga,Matchweek 4,Sat,Home,1.0,0.0,Wolfsburg,46.0,8.0,100.0,2018,Stuttgart
3610,3610,2017-09-19,18:30,Bundesliga,Matchweek 5,Tue,Away,0.0,2.0,M'Gladbach,45.0,11.0,66.7,2018,Stuttgart
3611,3611,2017-09-23,15:30,Bundesliga,Matchweek 6,Sat,Home,0.0,0.0,Augsburg,63.0,14.0,100.0,2018,Stuttgart
3612,3612,2017-09-30,15:30,Bundesliga,Matchweek 7,Sat,Away,1.0,2.0,Eint Frankfurt,57.0,13.0,66.7,2018,Stuttgart
3613,3613,2017-10-13,20:30,Bundesliga,Matchweek 8,Fri,Home,2.0,1.0,Köln,45.0,22.0,66.7,2018,Stuttgart
3614,3614,2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,0.0,1.0,RB Leipzig,43.0,11.0,66.7,2018,Stuttgart
3615,3615,2017-10-29,18:00,Bundesliga,Matchweek 10,Sun,Home,3.0,0.0,Freiburg,71.0,18.0,,2018,Stuttgart
3616,3616,2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Away,1.0,3.0,Hamburger SV,27.0,2.0,72.7,2018,Stuttgart
3617,3617,2017-11-17,20:30,Bundesliga,Matchweek 12,Fri,Home,2.0,1.0,Dortmund,38.0,9.0,85.7,2018,Stuttgart
3618,3618,2017-11-24,20:30,Bundesliga,Matchweek 13,Fri,Away,1.0,1.0,Hannover 96,53.0,13.0,100.0,2018,Stuttgart
3619,3619,2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Away,0.0,1.0,Werder Bremen,58.0,13.0,83.3,2018,Stuttgart
3620,3620,2017-12-08,20:30,Bundesliga,Matchweek 15,Fri,Home,0.0,2.0,Leverkusen,59.0,9.0,50.0,2018,Stuttgart
3621,3621,2017-12-13,18:30,Bundesliga,Matchweek 16,Wed,Away,0.0,1.0,Hoffenheim,42.0,9.0,50.0,2018,Stuttgart
3622,3622,2017-12-16,15:30,Bundesliga,Matchweek 17,Sat,Home,0.0,1.0,Bayern Munich,43.0,9.0,85.7,2018,Stuttgart
3623,3623,2018-01-13,15:30,Bundesliga,Matchweek 18,Sat,Home,1.0,0.0,Hertha BSC,47.0,8.0,100.0,2018,Stuttgart
3624,3624,2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Away,2.0,3.0,Mainz 05,59.0,8.0,75.0,2018,Stuttgart
3625,3625,2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Home,0.0,2.0,Schalke 04,62.0,11.0,85.7,2018,Stuttgart
3626,3626,2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Away,1.0,1.0,Wolfsburg,45.0,14.0,80.0,2018,Stuttgart
